Cliente_ID,Antiguedad_Maxima,edad_Maxima,Nivel_Ingresos,Saldo_Pendiente,Puntaje_Morosidad1,Puntaje_Morosidad2,Puntaje_Morosidad3,Puntaje_Morosidad4,Puntaje_Morosidad5,Puntaje_Morosidad6,Saldo_Pendiente_Seg,Siniestros1,Siniestros2,Siniestros3,Siniestros4,Siniestros5,Siniestros6,Estado_Siniestro
12416,8,0,545.33,0,0,0,0,0,0,0,0,0,0,0,0,0,no
12424,22,1,13115.89,0,0,0,0,0,0,0,0,0,0,0,0,0,no
12911,26,1,9369.31,0,0,0,0,1,1,0,2,0,0,0,2,3,no
13142,63,1,5064.26,0,0,0,0,0,0,0,0,0,0,0,0,0,no
13163,102,1,12176.67,0,0,0,0,0,0,0,0,0,0,0,0,0,no
13183,180,3,16716.27,0,0,0,0,0,0,0,0,0,0,0,0,0,no
13197,52,3,190.73,0,0,0,0,0,0,77687.77,0,0,0,0,0,0,no
13275,8,1,4074.54,1,1,1,1,0,0,48564.6,0,0,0,0,0,0,no
13353,6,0,826.22,0,0,0,0,0,0,0,0,0,0,0,0,0,no
13466,117,4,842.77,0,0,0,0,0,0,0,0,0,0,0,0,0,no
13509,17,4,143.07,0,0,0,0,0,0,0,0,0,0,0,0,0,no
13704,83,1,315.18,0,0,0,0,0,0,0,0,0,0,0,0,0,no
13905,32,1,807.54,0,0,0,0,0,0,0,0,0,0,0,0,0,no
13982,35,0,4253.18,0,0,0,0,0,0,0,0,0,0,0,0,0,no
14004,7,0,650.02,0,0,0,0,0,0,0,0,0,0,0,0,0,no
14039,178,1,1274.28,0,0,0,0,0,0,0,0,0,0,0,0,0,no
14055,59,3,2022.76,0,0,0,0,0,0,110346.89,0,0,0,0,0,0,no
14063,41,,58.05,0,0,0,0,0,0,0,0,0,0,0,0,0,no
14213,76,1,107.48,0,0,0,0,0,0,0,0,0,0,0,0,0,no
14227,156,3,228.49,0,0,0,0,0,0,0,0,0,0,0,0,0,no
14920,,0,756.81,0,0,0,0,0,0,0,0,0,0,0,0,0,no
15027,85,3,602.53,0,0,0,0,0,0,0,0,0,0,0,0,0,no
15043,119,1,2985.19,0,0,0,0,0,0,0,0,0,0,0,0,0,no
15215,65,4,8515.09,0,0,0,0,0,0,0,0,0,0,0,0,0,no
15318,42,1,12.79,0,0,0,0,0,0,29148.38,0,0,0,0,0,0,no
15387,135,1,56.6,0,0,0,0,0,0,0,0,0,0,0,0,0,no
15447,47,1,2186.07,0,0,0,0,0,0,0,0,0,0,0,0,0,no
15466,9,,4.58,0,0,0,0,0,0,0,0,0,0,0,0,0,no
15537,7,0,600.35,0,0,0,0,0,0,0,0,0,0,0,0,0,no
15591,76,1,9555.51,0,0,0,0,0,0,90602.37,0,0,0,0,0,0,no
15844,8,3,12719.2,0,0,0,0,0,0,0,0,0,0,0,0,0,no
16066,20,0,1303.75,0,0,0,0,0,0,0,0,0,0,0,0,0,no
16170,,3,10102.03,0,0,0,0,1,1,0,0,0,1,1,1,0,no
16241,56,1,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,no
16302,62,1,3905.43,0,0,0,1,1,0,0,0,0,2,0,0,2,no
16362,115,1,2204.6,0,0,1,1,2,2,0,1,0,1,1,2,2,no
16377,109,1,1994.69,0,0,0,0,0,0,0,0,0,0,0,0,0,no
16587,32,1,3448.6,0,0,0,0,0,0,0,0,0,0,0,0,0,no
16666,20,1,8392.13,0,0,0,0,0,0,0,0,0,0,0,0,0,no
16685,35,1,614.19,0,0,0,0,0,0,0,3,3,3,3,3,3,no
16886,81,1,876.91,0,0,0,0,0,1,0,0,0,0,0,0,0,no
16994,111,3,2502.43,0,0,0,0,0,0,32363.4,0,0,0,0,0,0,no
17195,144,1,159.82,0,0,0,0,0,0,0,0,0,0,0,0,0,no
17399,54,1,2208.32,0,0,0,0,0,0,0,0,0,0,0,0,0,no
17468,164,3,16604.95,0,0,0,0,1,1,170887.7,0,0,0,0,0,0,no
17581,105,1,1840.91,2,2,2,0,1,2,0,2,1,0,4,4,3,si
17633,50,1,98.31,0,0,0,0,0,0,0,0,0,0,0,0,0,si
17659,201,4,34215.19,0,0,0,0,0,0,329889.75,0,0,0,0,0,0,no
17795,8,0,2561.98,0,0,0,0,0,0,0,0,0,0,0,0,0,no
17943,8,0,660.97,0,0,0,0,0,0,0,0,0,0,0,0,0,no
18095,120,1,4880.35,0,0,0,0,0,0,0,0,0,0,0,0,0,no
18221,6,0,1503.86,0,0,0,0,0,0,0,0,2,2,2,1,1,no
18293,20,0,1317.4,0,0,0,0,0,0,0,0,0,0,0,0,0,no
18540,,1,1320.6,0,0,0,0,0,0,0,0,0,0,0,0,0,no
18734,173,3,93.15,0,0,0,0,0,0,0,0,0,0,0,0,0,no
19143,14,1,1056.93,0,0,1,0,0,0,0,1,0,1,1,0,0,si
19231,24,1,157.76,0,0,0,0,0,0,0,0,0,0,0,0,0,no
19264,42,3,10033.09,0,0,1,1,2,1,0,0,0,0,0,1,0,no
19322,24,1,1476.19,0,0,0,0,0,0,0,0,0,0,0,0,0,no
19329,13,1,2975.28,0,0,0,0,0,0,13738.35,0,0,0,0,0,0,no
19347,134,3,8322.24,0,0,0,0,1,0,0,0,0,0,0,0,0,no
19387,121,3,20395.47,0,1,0,0,0,0,0,0,0,0,0,0,0,no
19391,117,1,2757.37,1,0,0,0,1,1,0,1,0,0,0,0,1,no
19665,89,3,8978.59,0,0,0,0,0,0,145709.67,0,0,0,0,0,0,no
19688,95,1,50.13,0,0,1,0,0,0,0,0,0,0,0,0,0,no
19689,59,4,10516.67,0,0,0,0,0,0,78620.19,0,0,0,0,0,0,no
19708,38,1,2840.47,0,0,0,0,1,1,0,0,0,0,0,0,0,no
19777,84,3,24992.56,0,0,0,0,0,0,42664.47,0,0,0,0,0,0,no
19816,46,,5430.87,0,0,0,0,0,0,0,0,0,0,0,0,0,no
19841,95,5,917.34,0,0,1,0,0,0,22260.14,0,0,0,0,0,0,no
19988,132,4,22639.08,0,0,0,0,0,0,0,0,0,0,0,0,0,no
20023,79,0,29.97,0,1,0,0,0,0,0,0,0,0,0,0,0,si
20116,126,0,1356.23,0,0,0,0,0,0,0,0,0,0,0,0,0,no
20143,143,1,24.92,0,0,0,0,0,0,0,0,0,0,0,0,0,no
20186,182,0,1743.45,0,0,0,0,0,0,0,0,0,0,0,0,0,no
20517,102,1,6881.81,0,0,0,0,0,0,0,0,0,0,0,0,0,no
20860,,1,310.93,0,0,0,0,0,0,0,0,0,0,0,0,0,no
20978,20,0,916.39,0,0,0,0,0,0,0,8,8,8,8,8,8,no
21678,106,0,68.73,0,0,0,0,0,0,0,0,0,0,0,0,0,no
22221,22,3,3096.54,0,0,0,0,0,0,0,0,0,0,0,0,0,no
22672,121,3,20.29,0,0,0,0,0,0,0,0,0,0,0,0,0,no
22749,55,,4303.74,0,0,0,0,0,0,0,0,0,0,0,0,0,no
22954,34,0,1606.87,0,0,0,0,0,0,0,0,0,0,0,0,0,no
23026,40,1,906.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no
23113,79,1,2833.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no
23122,19,0,3387.17,2,1,0,0,1,0,0,4,1,1,1,2,2,si
23143,100,,1438.7,0,0,0,0,0,0,0,0,0,0,0,0,0,no
23145,24,0,173.41,0,0,0,0,0,0,0,0,0,0,0,0,0,no
23303,41,0,350.8,0,0,0,0,0,0,0,0,0,0,0,0,0,no
23362,122,1,152.47,0,0,0,0,0,0,0,0,0,0,0,0,0,no
23527,189,1,761.32,0,0,0,0,0,0,0,0,0,0,0,0,0,no
23567,11,1,4852.17,0,0,0,0,0,0,0,0,0,0,0,0,0,no
23629,9,1,3820.77,0,0,0,0,0,0,0,0,0,0,0,0,0,no
23732,66,1,475,0,0,0,0,0,0,0,0,1,1,1,1,1,no
24187,7,0,765.53,1,1,1,1,1,1,0,0,0,0,0,0,0,si
24311,64,4,19431.17,0,0,0,0,0,0,0,0,0,0,0,0,0,no
24603,38,1,8403.57,0,0,0,0,0,0,0,0,0,0,0,0,0,no
25230,,0,2025.88,0,0,0,0,0,0,0,0,0,0,0,0,0,no
25266,22,1,1317.64,0,0,0,0,0,0,0,0,0,0,0,0,0,no
25474,64,1,4259.44,0,0,0,0,0,0,0,0,0,0,0,0,0,no
25506,119,3,1820.14,0,0,0,0,0,0,133004.19,0,0,0,0,0,0,no
25581,75,1,3499.66,0,0,0,0,0,0,0,0,0,0,0,0,0,no
25703,25,1,2125.73,0,0,1,0,0,0,0,0,0,0,0,0,0,no
25952,106,0,2974.09,0,0,0,0,0,0,0,0,0,0,0,0,0,no
26135,21,4,2789.17,0,0,0,0,0,0,0,0,0,0,0,0,0,no
26527,51,1,15795.81,0,0,0,1,0,1,0,0,0,0,0,0,0,no
26936,83,1,266.78,0,0,0,0,0,0,0,0,0,0,0,0,0,no
27225,72,1,3278.72,0,0,0,0,0,0,0,0,0,0,0,0,0,no
27620,,,3165.11,0,0,0,0,0,0,0,0,0,0,0,0,0,no
27633,60,3,57.9,0,0,0,0,0,0,0,0,0,0,0,0,0,no
28039,22,1,1519.69,0,0,0,0,0,1,0,0,0,0,0,0,0,no
28317,26,0,1560.06,0,0,0,0,0,0,0,1,0,0,1,1,0,no
28435,10,1,1200.07,0,0,0,0,0,0,0,0,0,0,0,0,0,no
28819,10,0,1829.21,1,0,1,0,0,0,0,3,2,0,0,0,0,si
28920,,1,2162.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no
29140,,1,8627.09,0,0,0,0,0,0,0,0,0,0,0,0,0,no
29259,130,3,1148.25,0,0,0,0,1,1,0,19,18,16,14,12,10,si
29550,,0,367.9,0,0,0,0,0,0,0,1,1,1,1,1,1,no
29564,41,1,149.81,0,0,0,0,0,0,0,1,1,0,0,0,0,no
29579,122,1,2009.26,0,0,0,0,0,0,0,0,0,0,0,0,0,no
29667,162,1,780.14,0,0,0,0,0,0,0,0,0,0,0,0,0,no
29768,42,0,858.26,0,0,0,0,0,0,0,2,0,0,0,0,0,no
29809,201,5,13758.93,0,0,1,0,0,0,38382.93,0,0,0,0,0,0,no
30429,107,0,58.11,0,0,0,0,0,0,0,0,0,0,0,0,0,no
30430,,0,4158.08,0,0,0,0,0,0,0,0,0,0,0,0,0,no
30501,35,1,67.68,0,0,0,0,0,0,0,0,0,0,0,0,0,no
30567,60,1,301.15,0,0,0,0,0,0,0,0,0,0,0,0,0,no
30724,7,1,11683.44,0,0,0,0,0,1,0,0,0,0,0,0,0,no
31347,57,1,2137.49,0,0,0,0,0,0,0,0,0,0,0,0,0,no
31385,49,3,2046.33,0,0,0,0,0,0,0,0,0,0,0,0,0,no
31907,20,1,2015.41,0,1,1,0,1,1,0,0,0,1,0,0,0,si
31948,8,0,541.82,0,0,0,0,1,0,0,0,0,0,0,0,0,no
32410,,0,3619.53,0,0,0,0,0,0,0,0,0,0,0,0,0,si
32455,23,0,2636.32,0,0,0,0,0,0,0,0,0,0,0,0,0,no
33190,,1,11736.86,0,0,0,0,0,0,0,0,0,0,0,0,0,no
33537,11,2,2785.63,0,1,0,0,1,1,0,0,0,0,0,0,0,no
33595,21,0,1641.77,2,1,0,0,0,0,0,4,2,3,2,2,2,si
33829,105,1,8.52,0,0,0,0,0,0,0,0,0,0,0,0,0,no
33923,10,0,1167.75,1,1,1,1,0,1,0,0,0,0,0,0,0,no
34177,7,0,1246.62,0,0,0,0,0,0,0,0,0,0,0,0,0,no
34226,103,0,475.08,0,0,0,0,0,0,0,0,0,0,0,0,0,no
34261,15,0,2482.71,0,0,0,0,0,0,0,0,1,1,0,0,0,no
34288,44,5,2015.02,0,0,0,0,0,0,211659.82,0,0,0,0,0,0,no
34578,175,1,393.73,0,0,0,0,0,0,0,6,6,6,6,6,6,no
34697,48,0,873.86,0,0,0,0,0,0,0,4,1,0,0,0,0,no
34799,6,0,2632,1,0,0,0,0,0,0,1,0,0,0,0,0,si
34875,9,1,1854.24,0,0,0,0,0,0,0,0,0,0,0,0,0,si
35384,55,1,721.65,0,0,0,0,0,0,0,0,0,22,22,22,21,no
35468,9,1,4776.2,0,0,0,0,1,1,0,0,0,0,0,0,0,no
35576,49,1,1056.47,0,0,0,0,0,1,0,0,0,0,0,0,0,no
36031,36,1,2099.65,1,1,0,0,0,0,0,1,0,0,0,0,0,si
36071,61,1,157.1,1,0,0,0,0,0,0,0,0,0,0,0,0,si
36135,39,1,0.01,0,7,6,5,4,3,0,33,33,33,34,33,31,no
36603,93,3,2398.96,0,0,0,0,0,0,0,0,0,0,0,0,0,no
36631,90,3,26129.67,0,0,0,0,0,0,76749,0,0,0,0,0,0,no
36687,44,,20339.58,1,1,1,0,2,1,0,0,0,0,0,0,0,no
36761,31,1,2561.46,0,0,0,0,0,1,0,0,0,0,0,0,0,no
36786,21,1,552.72,3,7,7,6,5,4,0,7,3,2,2,2,0,si
36939,110,1,1766.48,0,0,0,0,0,0,0,0,0,0,0,0,0,no
36968,21,3,2057.91,0,0,0,0,0,0,28039.65,0,0,0,0,0,0,no
37002,50,3,58.84,0,0,0,0,0,0,0,0,0,0,0,0,0,no
37059,9,1,3245.78,0,0,0,0,1,1,0,0,0,0,0,0,0,no
37322,26,2,144.37,0,0,0,0,0,0,0,0,0,0,0,0,0,no
37426,64,1,2209.21,0,0,0,0,0,0,0,0,0,0,0,0,0,no
37575,11,1,5761.3,0,0,0,0,1,1,0,1,0,0,0,1,0,no
37646,33,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,no
37880,,1,3138.74,0,0,0,0,0,0,0,0,0,0,0,0,0,no
38227,90,4,13504.4,0,0,0,0,0,0,0,0,0,0,0,0,0,no
38245,138,0,481.77,0,0,0,0,0,0,0,0,0,0,0,0,0,no
38511,23,0,1676.97,0,0,0,0,0,0,14897.48,0,0,0,0,0,0,no
38726,24,1,1898.16,0,0,0,0,0,0,0,1,1,0,0,0,0,no
38847,10,3,16021.13,0,0,0,0,0,1,34981.76,0,0,0,0,0,2,no
38864,31,1,325.01,0,0,0,0,0,1,0,0,0,1,0,0,1,no
39076,49,1,4197.23,0,0,0,0,1,1,0,2,2,2,2,2,1,si
39286,40,0,688.03,0,0,0,0,0,0,0,0,0,0,0,0,0,no
39366,22,0,930.39,0,0,0,0,0,0,0,0,0,0,0,0,0,no
39483,11,1,1720.6,1,1,1,1,0,0,0,1,2,1,1,1,0,si
39499,10,0,2386.62,0,0,0,0,0,0,0,0,0,0,0,0,0,no
39531,39,1,5203.16,0,0,0,0,0,0,0,0,0,0,0,0,0,no
39835,18,3,3407.98,0,0,0,0,0,0,57076.78,0,0,0,0,0,0,no
39938,7,0,373.04,0,0,0,0,0,0,0,0,0,0,0,0,0,no
40008,60,1,285.53,0,0,0,0,0,0,0,0,0,0,0,0,0,no
40024,58,0,1371.32,0,0,0,0,0,0,0,0,0,0,0,0,0,no
40452,41,1,464.68,0,0,0,0,0,0,0,0,0,0,0,0,0,no
40705,44,1,9833.19,0,0,1,0,0,0,0,0,0,0,0,0,0,no
40794,9,0,1350.54,0,1,0,0,0,0,0,0,0,0,0,0,0,no
40816,8,0,1516.71,0,0,0,0,0,0,0,0,0,0,0,0,0,no
40971,19,0,604.51,0,0,0,0,0,0,0,0,0,0,0,0,0,no
41124,11,0,1527.65,1,1,1,1,0,0,0,8,7,6,5,4,3,si
41273,24,0,470.95,0,0,0,0,0,0,0,0,0,0,0,0,0,no
41347,44,1,55.12,0,0,0,0,0,0,0,0,0,0,0,0,0,no
41387,6,0,177.03,2,1,2,2,1,0,0,2,1,2,2,1,0,si
41446,97,3,7144.64,0,0,0,0,0,0,0,0,0,0,0,0,0,no
41796,44,2,19656.75,0,0,0,0,0,0,0,0,0,0,0,0,0,no
41855,9,3,17321.83,0,0,0,0,0,0,0,0,0,0,0,0,0,no
41888,14,0,724.19,1,1,1,0,0,0,0,0,0,0,0,0,0,no
42013,21,1,6400.63,0,1,0,1,1,1,42310.41,1,0,0,2,1,4,si
42340,,3,354.05,0,0,0,0,0,0,62569.78,0,0,0,0,0,0,no
42846,28,1,870.71,0,0,0,0,0,0,0,0,0,0,0,0,0,no
43066,7,1,1015.86,0,0,0,0,0,0,0,0,0,0,0,0,0,no
43127,99,1,7363.23,0,0,0,0,0,0,0,0,0,0,0,0,0,no
43288,39,3,9310.99,0,0,0,0,0,0,0,0,0,0,0,0,0,no
43461,21,0,289.46,0,0,0,0,0,0,0,3,3,2,2,2,2,no
43697,51,0,833.11,0,0,0,0,0,0,0,0,0,0,0,0,0,no
43772,34,2,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,no
43981,60,1,5817.63,0,0,0,0,0,0,0,0,0,0,0,0,0,no
44128,79,1,1482.46,0,0,0,0,0,0,0,0,0,0,0,0,0,no
44185,47,0,144.27,0,0,0,0,0,0,0,0,0,0,0,0,0,no
44293,7,1,820.17,1,0,1,1,0,0,0,2,2,3,2,1,0,si
44477,21,1,1124.28,0,0,0,0,0,0,0,0,0,0,0,0,0,no
44780,,0,759.08,0,0,0,0,0,0,0,0,0,0,0,0,0,no
45146,52,1,1596.62,0,1,0,0,0,0,0,0,0,0,1,0,0,no
45194,13,3,9489.19,0,0,0,0,0,0,0,0,0,0,0,1,0,si
45269,6,0,357.35,0,0,0,0,0,0,0,0,0,0,0,0,0,no
45303,34,1,601.8,0,0,0,0,0,0,0,0,0,0,0,0,0,no
45343,39,1,3179.53,0,7,7,6,5,4,10876.27,1,1,1,2,2,1,no
45543,83,1,3785.68,0,0,0,0,0,0,0,0,0,1,0,0,0,no
45687,27,1,1819.16,0,0,0,0,0,1,0,0,0,0,0,0,0,no
45982,48,1,2630.04,0,0,0,0,0,0,0,0,0,0,0,0,0,no
46129,9,1,2431.56,0,0,0,0,0,0,0,0,0,0,0,0,0,no
46194,38,1,4489.25,0,0,0,0,0,0,0,0,0,0,0,0,0,no
46197,45,1,954.68,0,0,0,0,0,1,0,0,0,0,0,1,0,si
46400,,,11.33,0,0,0,0,0,0,0,0,0,1,0,0,0,no
46585,21,0,954.33,0,0,0,0,0,0,0,0,0,0,0,0,0,no
46674,17,0,399.01,0,0,0,0,0,0,0,1,0,0,0,0,0,no
46717,105,0,1189.5,0,1,0,1,1,0,0,1,1,1,1,1,1,no
47516,12,0,267.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no
47878,11,0,4491.6,0,0,0,0,1,0,0,0,0,0,0,0,1,si
48307,11,0,332.75,0,0,0,0,0,0,0,0,0,0,0,0,0,no
48448,66,1,2752.66,0,0,0,2,1,0,0,1,1,0,2,1,1,no
48849,8,0,3661.65,0,0,0,0,0,0,0,0,0,0,0,0,0,no
49148,6,0,1507.65,3,2,3,0,0,0,0,5,2,1,0,0,0,si
49437,14,0,1698.55,0,0,0,0,0,0,0,0,1,0,0,0,0,no
49642,7,1,2425.85,2,1,0,0,2,1,0,3,2,1,1,2,1,si
49740,,1,68.37,0,0,0,0,0,0,0,0,0,0,0,0,0,no
49787,15,1,488.05,0,0,0,0,0,0,0,0,0,0,0,0,0,no
49902,23,0,18.38,0,0,0,0,0,0,0,1,1,0,0,0,0,no
49938,11,0,707.29,0,0,0,0,0,0,0,0,0,0,0,0,0,no
49949,48,0,157.27,0,0,0,0,0,0,0,0,0,0,0,0,0,no
50198,11,0,104.07,0,1,0,0,0,0,0,0,0,0,0,0,0,no
50406,83,0,398.78,0,0,0,1,3,3,0,16,16,14,15,13,10,no
50583,17,0,160.91,0,0,0,0,0,0,0,0,0,0,0,0,0,no
50748,12,0,220.07,2,1,2,1,1,2,0,3,2,2,3,3,1,no
50847,20,1,11089.66,0,0,0,0,0,0,0,0,0,0,0,0,0,no
50853,36,0,831.4,0,0,0,0,0,0,0,0,0,0,0,0,0,no
50914,45,1,298.69,0,0,0,0,0,0,0,0,0,0,0,0,0,no
50950,,2,190.96,0,0,0,0,0,0,0,0,0,0,0,0,0,no
50963,20,1,3777.94,0,0,0,0,0,0,0,1,1,1,1,1,1,no
